date,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,OT
2008/12/26 20:00,0.296,0.092,245.46,1.2,0,1,0
2008/12/26 22:00,0.61,0.074,243.47,2.4,0,0,0
2008/12/27 0:00,0.996,0.066,244.81,4,0,0,0
2008/12/27 2:00,2.508,0.092,244.43,10.2,0,0,18
2008/12/27 4:00,2.578,0,244.16,10.4,0,0,18
2008/12/27 6:00,2.448,0.086,244.33,10,0,0,19
2008/12/27 8:00,1.34,0.08,244.42,5.4,0,0,0
2008/12/27 10:00,1.412,0.048,239.95,5.8,0,0,0
2008/12/27 12:00,2.482,0,240.99,10.2,0,0,18
2008/12/27 14:00,1.316,0.06,244.87,5.4,0,0,0
2008/12/27 16:00,1.32,0.052,244.41,5.4,0,0,0
2008/12/27 18:00,1.352,0,240.21,5.6,0,0,0
2008/12/27 20:00,5.128,0.204,239.52,21.4,0,0,18
2008/12/27 22:00,3.27,0.276,241.99,13.6,0,0,18
2008/12/28 0:00,2.154,0.252,245.47,8.8,0,0,0
2008/12/28 2:00,1.75,0,247.13,7,1,0,0
2008/12/28 4:00,1.662,0,247.85,6.6,0,0,0
2008/12/28 6:00,2.85,0.084,245.26,11.6,0,0,18
2008/12/28 8:00,1.392,0.08,243.42,5.6,0,0,0
2008/12/28 10:00,0.212,0,245.89,0.8,0,0,0
2008/12/28 12:00,0.348,0.182,241.35,1.6,0,2,0
2008/12/28 14:00,1.512,0.1,246.31,6,0,0,18
2008/12/28 16:00,1.372,0.054,243.68,5.6,0,0,18
2008/12/28 18:00,1.306,0.086,241.98,5.4,0,0,0
2008/12/28 20:00,0.308,0.094,242.54,1.2,0,0,0
2008/12/28 22:00,0.208,0,241.33,0.8,0,0,0
2008/12/29 0:00,1.32,0.048,245.09,5.4,0,0,19
2008/12/29 2:00,0.324,0.104,245.39,1.4,0,0,0
2008/12/29 4:00,0.31,0.106,246.55,1.2,0,0,0
2008/12/29 6:00,0.218,0,246.52,0.8,0,0,0
2008/12/29 8:00,0.286,0.064,243.62,1.2,0,0,0
2008/12/29 10:00,0.212,0,243.55,0.8,0,0,0
2008/12/29 12:00,0.386,0.202,243.07,1.8,0,0,0
2008/12/29 14:00,0.216,0,246.23,0.8,0,0,0
2008/12/29 16:00,0.294,0.07,245.39,1.2,0,0,0
2008/12/29 18:00,0.214,0,243.99,0.8,0,0,0
2008/12/29 20:00,0.21,0,245.26,0.8,0,0,0
2008/12/29 22:00,0.204,0,242.95,0.8,0,0,0
2008/12/30 0:00,0.274,0,248.75,1.2,0,0,0
2008/12/30 2:00,0.306,0.06,247.32,1.4,0,0,0
2008/12/30 4:00,0.404,0.204,246.96,1.8,0,0,0
2008/12/30 6:00,0.292,0.068,248.91,1.2,0,0,0
2008/12/30 8:00,0.298,0.086,246.49,1.2,0,1,0
2008/12/30 10:00,0.21,0.046,241.67,0.8,0,0,0
2008/12/30 12:00,0.204,0,243.36,0.8,0,0,0
2008/12/30 14:00,0.238,0,243.91,1.2,0,0,0
2008/12/30 16:00,2.748,0.25,243.92,11.2,0,0,19
2008/12/30 18:00,1.48,0.05,242.06,6,0,0,18
2008/12/30 20:00,1.462,0,243.87,6,0,0,18
2008/12/30 22:00,0.286,0.064,239.69,1.2,0,0,0
2008/12/31 0:00,0.234,0.058,246.73,1,0,0,0
2008/12/31 2:00,0.21,0.06,245.32,0.8,0,0,0
2008/12/31 4:00,0.214,0.062,244.91,0.8,0,0,0
2008/12/31 6:00,0.318,0.072,243.5,1.2,0,0,0
2008/12/31 8:00,2.028,0.242,242.44,8.4,0,0,18
2008/12/31 10:00,2.288,0.09,243.42,9.4,0,0,19
2008/12/31 12:00,1.99,0.234,243.9,8.2,0,0,18
2008/12/31 14:00,1.93,0.15,242.7,8,1,0,18
2008/12/31 16:00,1.49,0.072,243.31,6.2,0,0,18
2008/12/31 18:00,1.498,0,238.02,6.4,0,0,17
2008/12/31 20:00,5.194,0.172,237.09,21.8,38,0,17
2008/12/31 22:00,1.752,0.132,241.01,7.4,0,0,0
2009/1/1 0:00,0.484,0.062,247.86,2.2,0,0,0
2009/1/1 2:00,0.652,0.18,244.88,2.8,0,0,0
2009/1/1 4:00,0.478,0.062,244.7,2.2,0,0,0
2009/1/1 6:00,0.478,0.066,242.63,2.2,0,0,0
2009/1/1 8:00,0.558,0.05,241.62,2.4,0,2,0
2009/1/1 10:00,0.468,0.07,241.22,2.2,0,0,0
2009/1/1 12:00,0.212,0.07,240.55,1,0,0,0
2009/1/1 14:00,0.404,0.2,244.1,1.8,0,2,0
2009/1/1 16:00,0.396,0.182,244.66,1.8,0,0,0
2009/1/1 18:00,0.308,0.062,241.03,1.2,0,0,0
2009/1/1 20:00,3.57,0,236.74,15,0,38,0
2009/1/1 22:00,1.146,0.108,242.23,4.8,0,0,0
2009/1/2 0:00,5.806,0.152,237.32,24.4,0,74,0
2009/1/2 2:00,0.252,0.054,247.09,1,0,0,0
2009/1/2 4:00,0.256,0.05,248.36,1,0,0,0
2009/1/2 6:00,0.358,0.08,244.82,1.4,0,1,0
2009/1/2 8:00,0.41,0.192,242.69,1.8,0,2,0
2009/1/2 10:00,6.242,0.166,236.38,26.4,0,73,17
2009/1/2 12:00,1.598,0.114,239.95,6.6,0,4,18
2009/1/2 14:00,1.306,0.07,243.65,5.2,0,0,19
2009/1/2 16:00,1.962,0.112,244.36,8,0,0,18
2009/1/2 18:00,3.28,0.112,238.35,13.6,1,0,18
2009/1/2 20:00,1.43,0.17,241.04,5.8,0,0,0
2009/1/2 22:00,1.456,0.274,238.5,6.2,0,0,0
2009/1/3 0:00,0.302,0.106,245.46,1.2,0,1,0
2009/1/3 2:00,0.308,0.092,243.84,1.2,0,0,0
2009/1/3 4:00,0.396,0.226,246.21,1.8,0,2,0
2009/1/3 6:00,1.54,0.194,245.78,6.2,0,0,19
2009/1/3 8:00,4.56,0.054,238.76,19.4,0,0,0
2009/1/3 10:00,1.532,0.054,241.23,6.4,2,0,18
2009/1/3 12:00,1.83,0.612,240.64,8,1,0,18
2009/1/3 14:00,1.596,0.084,244.08,6.6,1,0,18
2009/1/3 16:00,0.264,0,245.65,1.2,0,0,0
2009/1/3 18:00,0.992,0.306,242.61,4.2,0,1,0
2009/1/3 20:00,2.484,0,240.27,10.6,0,0,0
2009/1/3 22:00,3.842,0.076,240.62,15.8,39,0,18
2009/1/4 0:00,0.414,0,245.28,1.8,0,0,0
2009/1/4 2:00,0.512,0,248.86,2.2,0,0,0
2009/1/4 4:00,0.476,0.09,250.01,2,0,1,0
2009/1/4 6:00,0.578,0.218,249.61,2.4,0,0,0
2009/1/4 8:00,0.402,0.048,246.79,1.6,0,0,0
2009/1/4 10:00,0.774,0.114,245.22,3.2,0,0,0
2009/1/4 12:00,0.288,0.054,245.54,1.4,0,0,0
2009/1/4 14:00,2.894,0.236,244.36,11.8,1,40,0
2009/1/4 16:00,1.336,0.382,245.07,5.6,0,3,0
2009/1/4 18:00,1.812,0,241.53,7.4,0,0,0
2009/1/4 20:00,4.616,0.12,236.49,19.4,0,36,17
2009/1/4 22:00,0.856,0.09,241.86,3.6,0,0,0
2009/1/5 0:00,0.312,0.054,248.26,1.4,0,0,0
2009/1/5 2:00,0.4,0.084,247,1.6,0,0,0
2009/1/5 4:00,0.37,0.05,247.99,1.6,0,0,0
2009/1/5 6:00,0.378,0.068,247.01,1.6,0,1,0
2009/1/5 8:00,2.556,0.086,238.89,10.6,0,0,18
2009/1/5 10:00,1.37,0.072,243.15,5.6,0,0,18
2009/1/5 12:00,1.462,0,244.55,6,0,0,19
2009/1/5 14:00,0.396,0.082,245.52,1.6,0,0,0
2009/1/5 16:00,0.286,0.052,248.68,1.2,0,0,0
2009/1/5 18:00,0.658,0,244.96,2.6,0,0,0
2009/1/5 20:00,3.208,0.08,240.68,13.2,0,0,18
2009/1/5 22:00,1.64,0.126,241.58,8.2,19,2,0
2009/1/6 0:00,0.294,0,246.49,1.4,0,0,0
2009/1/6 2:00,0.382,0.102,246.57,1.6,0,0,0
2009/1/6 4:00,0.35,0.068,246.91,1.4,0,0,0
2009/1/6 6:00,0.28,0,247.82,1.2,0,0,0
2009/1/6 8:00,2.34,0.1,238.52,9.8,0,0,17
2009/1/6 10:00,1.648,0.06,242.48,6.8,0,0,18
2009/1/6 12:00,1.366,0.066,244.4,5.6,0,0,18
2009/1/6 14:00,1.456,0.064,245.77,5.8,0,2,19
2009/1/6 16:00,0.374,0.098,248.37,1.6,0,0,0
2009/1/6 18:00,1.43,0,241.81,5.8,0,0,0
2009/1/6 20:00,1.676,0.066,245.03,6.8,0,0,18
2009/1/6 22:00,0.546,0.068,241.71,2.2,0,0,0
2009/1/7 0:00,0.376,0.056,249.95,1.6,0,0,0
2009/1/7 2:00,0.406,0.084,247.65,1.6,0,0,0
2009/1/7 4:00,0.296,0.058,248.71,1.2,0,0,0
2009/1/7 6:00,0.294,0.062,245.87,1.2,0,0,0
2009/1/7 8:00,1.738,0.062,242.35,7.2,0,0,18
2009/1/7 10:00,1.386,0.062,246.26,5.6,0,0,19
2009/1/7 12:00,1.74,0.136,245.1,7,0,2,18
2009/1/7 14:00,4.014,0.088,244.57,16.4,1,38,18
2009/1/7 16:00,0.358,0.116,253.17,1.6,0,2,0
2009/1/7 18:00,1.718,0.152,244.91,7,0,0,0
2009/1/7 20:00,3.048,0.212,242.68,12.6,1,0,0
2009/1/7 22:00,0.932,0.116,243.38,3.8,0,0,0
2009/1/8 0:00,0.282,0.054,248.78,1.2,0,0,0
2009/1/8 2:00,0.352,0.074,248.11,1.4,0,2,0
2009/1/8 4:00,0.364,0.086,248.02,1.6,0,0,0
2009/1/8 6:00,0.272,0.054,249.67,1.2,0,0,0
2009/1/8 8:00,1.918,0.234,239.75,8,1,1,18
2009/1/8 10:00,1.356,0.056,243.57,5.6,0,0,19
2009/1/8 12:00,1.356,0.054,243.33,5.6,0,0,18
2009/1/8 14:00,1.456,0.084,243.66,6,0,0,19
2009/1/8 16:00,0.272,0,245.96,1.2,0,0,0
2009/1/8 18:00,0.412,0.118,244.45,1.8,0,0,0
2009/1/8 20:00,2.848,0.06,242.87,11.8,0,0,19
2009/1/8 22:00,0.81,0,243.07,3.4,0,0,0
2009/1/9 0:00,0.484,0.264,245.34,2.2,0,2,0
2009/1/9 2:00,0.268,0.046,245.76,1.2,0,0,0
2009/1/9 4:00,0.398,0.102,248.2,1.8,0,0,0
2009/1/9 6:00,0.276,0,248.35,1.2,0,0,0
2009/1/9 8:00,1.482,0.066,242.08,6,0,0,18
2009/1/9 10:00,1.566,0.19,244.52,6.4,0,0,19
2009/1/9 12:00,1.374,0.058,241.87,5.6,0,0,18
2009/1/9 14:00,0.332,0.052,243.71,1.4,0,0,0
2009/1/9 16:00,0.78,0.382,247.66,3.8,0,2,0
2009/1/9 18:00,3.074,0.066,240.95,12.6,0,0,17
2009/1/9 20:00,1.456,0.108,244.32,6,1,0,0
2009/1/9 22:00,1.71,0,241.98,7,0,1,0
2009/1/10 0:00,0.214,0,247.19,0.8,0,0,0
2009/1/10 2:00,0.396,0.22,249.05,1.8,0,0,0
2009/1/10 4:00,0.288,0.086,247.39,1.2,0,2,0
2009/1/10 6:00,1.364,0.046,244.07,5.6,0,0,16
2009/1/10 8:00,2.362,0.15,239.73,9.8,0,0,18
2009/1/10 10:00,1.342,0.064,239.39,5.6,0,1,17
2009/1/10 12:00,0.6,0.256,243.48,2.8,0,0,0
2009/1/10 14:00,1.882,0.092,243.34,7.8,0,0,18
2009/1/10 16:00,1.656,0.21,244.89,6.8,0,2,19
2009/1/10 18:00,3.02,0.404,239.2,12.6,0,0,17
2009/1/10 20:00,8.758,0.062,232.2,37.6,36,71,16
2009/1/10 22:00,0.542,0.2,246.51,2.4,0,0,0
2009/1/11 0:00,0.252,0,248.72,1.2,0,0,0
2009/1/11 2:00,0.24,0,250.07,1,0,0,0
2009/1/11 4:00,0.356,0.108,251.19,1.6,0,1,0
2009/1/11 6:00,0.328,0.094,250.46,1.4,0,2,0
2009/1/11 8:00,0.29,0,245.47,1.4,0,0,0
2009/1/11 10:00,1.484,0.076,241.74,6,0,0,18
2009/1/11 12:00,4.956,0.21,236.51,20.8,0,74,0
2009/1/11 14:00,2.156,0.09,243.83,9.4,2,30,0
2009/1/11 16:00,0.522,0,248.56,2.2,0,0,0
2009/1/11 18:00,1.774,0,239.08,7.4,0,0,0
2009/1/11 20:00,2.87,0.26,241.75,12.6,23,0,0
2009/1/11 22:00,2.674,0,239.95,11,1,0,17
2009/1/12 0:00,0.516,0.336,248.63,2.4,0,1,0
2009/1/12 2:00,0.214,0.05,246.65,0.8,0,0,0
2009/1/12 4:00,0.304,0,251.12,1.4,0,0,0
2009/1/12 6:00,0.22,0.048,249.03,0.8,0,0,0
2009/1/12 8:00,1.56,0.074,239.84,6.4,0,0,18
2009/1/12 10:00,1.366,0.062,240.3,5.6,0,0,18
2009/1/12 12:00,1.31,0.064,244.14,5.2,0,0,18
2009/1/12 14:00,1.32,0.062,245.03,5.4,0,0,18
2009/1/12 16:00,1.49,0.178,247.39,6,0,1,19
2009/1/12 18:00,0.624,0.06,242.96,2.6,0,0,0
2009/1/12 20:00,1.942,0.224,241.77,8,0,0,0
2009/1/12 22:00,2.036,0,241.42,8.4,0,0,18
2009/1/13 0:00,0.264,0,248.12,1.2,0,0,0
2009/1/13 2:00,0.434,0.194,245.37,2,0,0,0
2009/1/13 4:00,1.374,0.062,245.51,5.6,0,0,19
2009/1/13 6:00,0.456,0.198,245.4,2,0,0,0
2009/1/13 8:00,2.884,0,241.05,12.2,1,0,18
2009/1/13 10:00,1.432,0.052,245.93,5.8,0,0,19
2009/1/13 12:00,1.554,0.076,242.88,6.4,0,0,18
2009/1/13 14:00,1.39,0.05,245.33,5.6,0,0,19
2009/1/13 16:00,1.602,0.23,248.99,6.4,0,2,19
2009/1/13 18:00,0.896,0,244.16,3.6,0,0,0
2009/1/13 20:00,1.596,0.05,243.59,6.6,0,0,0
2009/1/13 22:00,2.702,0,241.09,11.2,0,0,18
2009/1/14 0:00,1.37,0.046,247.31,5.4,0,0,19
2009/1/14 2:00,0.382,0.2,246.12,1.6,0,2,0
2009/1/14 4:00,0.344,0.114,248.91,1.4,0,0,0
2009/1/14 6:00,0.398,0.202,246.93,1.8,0,2,0
2009/1/14 8:00,1.716,0,242.47,7,2,0,18
2009/1/14 10:00,1.844,0.196,242.37,7.6,0,0,18
2009/1/14 12:00,1.714,0.048,240.94,7,0,0,18
2009/1/14 14:00,0.208,0,244.3,0.8,0,0,0
2009/1/14 16:00,0.382,0.244,246.72,1.8,0,1,0
2009/1/14 18:00,0.948,0.05,243.19,3.8,0,0,0
2009/1/14 20:00,1.89,0.054,243,7.8,0,2,18
2009/1/14 22:00,2.054,0.122,241.59,8.4,1,0,18
2009/1/15 0:00,0.222,0,248.28,0.8,0,0,0
2009/1/15 2:00,0.326,0.082,245.82,1.4,0,0,0
2009/1/15 4:00,0.292,0.066,245,1.2,0,0,0
2009/1/15 6:00,0.22,0,246.2,0.8,0,0,0
2009/1/15 8:00,2.548,0.146,237.52,10.8,0,0,17
2009/1/15 10:00,1.34,0.056,240.45,5.4,0,1,17
2009/1/15 12:00,1.272,0.062,240.74,5.2,0,0,18
2009/1/15 14:00,0.316,0.09,243.73,1.4,0,0,0
2009/1/15 16:00,0.21,0,247,0.8,0,0,0
2009/1/15 18:00,0.542,0.054,242.71,2.2,0,0,0
2009/1/15 20:00,1.926,0.258,240.05,8,1,0,17
2009/1/15 22:00,4.386,0,238.65,18.4,38,0,0
2009/1/16 0:00,0.452,0.106,247.39,2,0,0,0
2009/1/16 2:00,0.268,0,246.05,1.2,0,0,0
2009/1/16 4:00,0.348,0.084,244.56,1.4,0,1,0
2009/1/16 6:00,0.27,0,244.4,1.2,0,0,0
2009/1/16 8:00,2.254,0.196,238.63,9.4,0,0,17
2009/1/16 10:00,1.36,0.056,244.09,5.6,0,0,19
2009/1/16 12:00,0.258,0.046,243.03,1.2,0,0,0
2009/1/16 14:00,0.434,0.202,244.77,2,0,0,0
2009/1/16 16:00,1.554,0.056,245.64,6.2,0,0,18
2009/1/16 18:00,5.198,0.27,235.1,22,37,0,17
2009/1/16 20:00,7.848,0.34,234.99,33.4,38,35,17
2009/1/16 22:00,3.354,0.246,239.87,14,1,0,18
2009/1/17 0:00,2.292,0.098,244.67,9.4,1,0,19
2009/1/17 2:00,1.374,0,245.14,5.6,0,0,0
2009/1/17 4:00,1.44,0,243.04,5.8,0,0,0
2009/1/17 6:00,2.426,0.07,243.19,10,0,0,18
2009/1/17 8:00,3.594,0.122,238.88,15,0,0,17
2009/1/17 10:00,2.49,0,239.71,10.4,0,2,17
2009/1/17 12:00,2.03,0.224,238.22,8.4,0,0,17
2009/1/17 14:00,1.476,0.05,241.64,6,1,0,18
2009/1/17 16:00,0.468,0.206,246.56,2.2,0,0,0
2009/1/17 18:00,2.344,0,237.82,9.8,0,0,18
2009/1/17 20:00,2.39,0.116,238.01,10,0,0,18
2009/1/17 22:00,2.754,0,234.98,11.8,0,1,17
2009/1/18 0:00,1.488,0.07,246.12,6,0,1,18
2009/1/18 2:00,0.512,0.068,246.27,2.2,0,0,0
2009/1/18 4:00,0.214,0.064,245.56,0.8,0,0,0
2009/1/18 6:00,0.322,0.078,246.46,1.4,0,0,0
2009/1/18 8:00,1.738,0.074,243.07,7.2,0,0,18
2009/1/18 10:00,2.772,0,239.97,11.8,0,24,0
2009/1/18 12:00,2.92,0.54,236.33,12.6,1,1,18
2009/1/18 14:00,4.566,0.066,243.65,18.8,39,0,18
2009/1/18 16:00,2.948,0.36,244.69,12,0,1,18
2009/1/18 18:00,2.598,0,241.09,10.8,0,0,0
2009/1/18 20:00,6.23,0.232,232.37,26.8,0,37,17
2009/1/18 22:00,2.706,0.058,238.73,11.2,1,0,17
2009/1/19 0:00,1.552,0.182,243.5,6.4,0,1,19
2009/1/19 2:00,0.254,0,246.83,1,0,0,0
2009/1/19 4:00,0.35,0.1,245.86,1.4,0,0,0
2009/1/19 6:00,0.24,0,247.25,1,0,0,0
2009/1/19 8:00,2.66,0,237.29,11.2,0,0,17
2009/1/19 10:00,1.398,0.09,242,5.8,0,0,18
2009/1/19 12:00,1.29,0,241.06,5.2,0,0,18
2009/1/19 14:00,1.326,0,244.09,5.4,0,0,18
2009/1/19 16:00,0.3,0.1,244.67,1.2,0,1,0
2009/1/19 18:00,0.622,0.166,241.45,2.6,0,0,0
2009/1/19 20:00,1.282,0,241.69,5.2,0,0,0
2009/1/19 22:00,4.406,0.05,236.86,18.6,38,0,0
2009/1/20 0:00,0.45,0.19,247.04,2,0,0,0
2009/1/20 2:00,0.304,0.07,246.42,1.2,0,2,0
2009/1/20 4:00,0.216,0.06,245.57,0.8,0,0,0
2009/1/20 6:00,0.224,0.056,248.13,1,0,0,0
2009/1/20 8:00,2.324,0.188,238.76,9.6,0,0,17
2009/1/20 10:00,1.366,0.062,241.89,5.6,0,2,18
2009/1/20 12:00,1.298,0.074,239.52,5.4,0,0,18
2009/1/20 14:00,1.274,0.052,240.87,5.2,0,0,18
2009/1/20 16:00,1.396,0.058,245.59,5.6,0,0,18
2009/1/20 18:00,0.38,0.21,240.94,1.8,0,1,0
2009/1/20 20:00,1.466,0.1,242.23,6,0,0,0
2009/1/20 22:00,1.704,0.084,242.61,7,0,0,0
2009/1/21 0:00,0.368,0.09,245.21,1.6,0,0,0
2009/1/21 2:00,0.296,0.066,246.1,1.2,0,0,0
2009/1/21 4:00,0.222,0,245.9,0.8,0,0,0
2009/1/21 6:00,0.29,0,245.37,1.2,0,0,0
2009/1/21 8:00,4.4,0,237.41,18.4,0,38,17
2009/1/21 10:00,1.292,0.052,241.71,5.2,0,0,17
2009/1/21 12:00,1.63,0.188,242.68,6.8,0,0,18
2009/1/21 14:00,1.536,0,246.05,6.2,0,0,18
2009/1/21 16:00,0.58,0.05,245.88,2.4,0,0,0
2009/1/21 18:00,0.85,0,241.82,3.6,1,0,0
2009/1/21 20:00,0.466,0,245.02,1.8,0,0,0
2009/1/21 22:00,2.058,0,240.94,8.8,0,18,0
2009/1/22 0:00,0.266,0.06,246.41,1.2,0,0,0
2009/1/22 2:00,0.368,0.086,246.86,1.6,0,0,0
2009/1/22 4:00,0.27,0.052,249.11,1.2,0,0,0
2009/1/22 6:00,0.432,0.184,247.77,1.8,0,1,0
2009/1/22 8:00,2.478,0.122,238.33,10.4,0,0,18
2009/1/22 10:00,1.328,0.064,240.35,5.4,0,0,18
2009/1/22 12:00,1.654,0.128,243.27,6.8,0,0,18
2009/1/22 14:00,0.33,0.066,239.99,1.4,0,2,0
2009/1/22 16:00,0.63,0.052,245.34,2.6,0,0,0
2009/1/22 18:00,0.454,0.132,242.19,2,0,0,0
2009/1/22 20:00,0.346,0.05,245.55,1.4,0,0,0
2009/1/22 22:00,1.496,0.132,240.61,6.2,0,0,18
2009/1/23 0:00,0.344,0.064,246.1,1.4,0,0,0
2009/1/23 2:00,0.27,0,248.2,1.2,0,0,0
2009/1/23 4:00,0.384,0.104,248.11,1.6,0,0,0
2009/1/23 6:00,0.27,0,246.43,1.2,0,0,0
2009/1/23 8:00,1.698,0.07,239.97,7,1,0,18
2009/1/23 10:00,1.42,0.064,239.26,5.8,0,0,17
2009/1/23 12:00,1.378,0.07,242.86,5.6,0,0,18
2009/1/23 14:00,1.754,0.174,240.88,7.2,1,0,17
2009/1/23 16:00,0.52,0.058,243.43,2.2,0,0,0
2009/1/23 18:00,3.088,0.074,236.11,13,0,0,17
2009/1/23 20:00,2.556,0.34,242.03,10.6,0,0,0
2009/1/23 22:00,0.592,0.052,240.97,2.4,0,0,0
2009/1/24 0:00,0.27,0,244.99,1.2,0,0,0
2009/1/24 2:00,0.374,0.116,246.9,1.6,0,0,0
2009/1/24 4:00,0.272,0,247.99,1.2,0,0,0
2009/1/24 6:00,0.37,0.082,248.24,1.6,0,0,0
2009/1/24 8:00,3.676,0.186,241.78,15.2,0,0,18
2009/1/24 10:00,1.42,0.07,239.94,5.8,0,0,18
2009/1/24 12:00,2.188,0.282,240.18,9.8,10,0,17
2009/1/24 14:00,0.348,0.058,242.3,1.4,2,0,0
2009/1/24 16:00,0.312,0.09,244.06,1.4,0,1,0
2009/1/24 18:00,1.776,0.13,239.34,7.4,0,0,0
2009/1/24 20:00,1.628,0.13,242.72,6.6,0,0,0
2009/1/24 22:00,2.478,0.196,240.9,11,0,0,0
2009/1/25 0:00,2.09,0.088,246.67,8.4,1,0,19
2009/1/25 2:00,1.392,0.08,244.87,5.6,0,0,0
2009/1/25 4:00,1.412,0.068,245.43,5.6,0,0,0
2009/1/25 6:00,1.392,0.066,245.3,5.6,0,0,0
2009/1/25 8:00,2.49,0.088,242.47,10.2,0,0,18
2009/1/25 10:00,1.666,0,240.34,6.8,0,0,0
2009/1/25 12:00,1.268,0.078,237.66,5.2,0,0,17
2009/1/25 14:00,3.94,0.294,243.12,16.2,1,37,18
2009/1/25 16:00,1.602,0.072,245.26,6.4,1,0,18
2009/1/25 18:00,2.14,0.09,236.32,9,0,0,17
2009/1/25 20:00,1.166,0.09,239.42,4.8,0,0,0
2009/1/25 22:00,0.84,0.206,241.48,3.6,0,1,0
2009/1/26 0:00,0.53,0.234,242.29,2.4,0,2,0
2009/1/26 2:00,0.302,0.07,242.92,1.2,0,0,0
2009/1/26 4:00,0.21,0,243.09,0.8,0,0,0
2009/1/26 6:00,0.22,0,246.07,0.8,0,0,0
2009/1/26 8:00,2.444,0.324,237.95,10.2,0,1,17
2009/1/26 10:00,1.638,0.048,239.11,7,0,0,17
2009/1/26 12:00,0.326,0.046,245.99,1.6,0,0,0
2009/1/26 14:00,1.744,0,241.63,7.2,0,0,18
2009/1/26 16:00,1.844,0.084,246.81,7.4,0,0,19
2009/1/26 18:00,0.672,0,242.62,2.8,0,0,0
2009/1/26 20:00,1.78,0.092,244.28,7.6,0,0,0
2009/1/26 22:00,0.928,0.138,244.12,4,0,0,0
2009/1/27 0:00,0.444,0,245.16,2,0,0,0
2009/1/27 2:00,0.504,0.22,246.23,2.2,0,0,0
2009/1/27 4:00,0.406,0.124,248.58,1.8,0,0,0
2009/1/27 6:00,0.35,0,246.05,1.6,0,0,0
2009/1/27 8:00,3.526,0,239.56,14.8,0,0,17
2009/1/27 10:00,2.094,0.368,240.7,9.2,0,0,18
2009/1/27 12:00,0.374,0,242.58,1.6,0,0,0
2009/1/27 14:00,0.764,0.102,241.87,3.2,0,0,0
2009/1/27 16:00,0.47,0.242,247.33,2.2,0,0,0
2009/1/27 18:00,0.612,0.048,242.04,2.6,0,0,0
2009/1/27 20:00,2.6,0.128,240.55,10.8,0,0,17
2009/1/27 22:00,1.182,0.084,243.69,4.8,0,0,0
2009/1/28 0:00,0.472,0.236,248.19,2,0,1,0
2009/1/28 2:00,2.628,0.08,241.77,10.8,39,0,0
2009/1/28 4:00,0.22,0,246.45,0.8,0,0,0
2009/1/28 6:00,0.3,0.08,248.71,1.2,0,0,0
2009/1/28 8:00,2.016,0,240.48,8.2,0,1,18
2009/1/28 10:00,1.584,0,240.39,6.6,0,0,17
2009/1/28 12:00,2.274,0.08,240.7,9.4,0,0,17
2009/1/28 14:00,2.16,0,243.46,8.8,0,0,18
2009/1/28 16:00,2.356,0.3,245.37,9.6,0,5,19
2009/1/28 18:00,2.666,0.09,239.94,11,0,0,0
2009/1/28 20:00,4.05,0.082,239.71,17,2,0,18
2009/1/28 22:00,0.404,0.046,239.75,1.8,0,0,0
2009/1/29 0:00,0.376,0.168,245.35,1.6,0,1,0
2009/1/29 2:00,0.22,0.064,244.46,1,0,0,0
2009/1/29 4:00,0.414,0.19,246.76,1.8,0,0,0
2009/1/29 6:00,0.326,0.072,243.81,1.4,0,0,0
2009/1/29 8:00,2.606,0.168,238.17,10.8,0,2,18
2009/1/29 10:00,1.656,0.052,242.09,6.8,0,0,18
2009/1/29 12:00,1.698,0.046,239.66,7,0,0,18
2009/1/29 14:00,1.746,0.05,243.76,7.2,0,0,18
2009/1/29 16:00,0.796,0.108,248.14,3.4,0,0,0
2009/1/29 18:00,0.774,0.06,240.75,3.2,0,0,0
2009/1/29 20:00,2.988,0.158,238.47,12.8,0,0,0
2009/1/29 22:00,2.134,0.22,239.34,8.8,0,2,17
2009/1/30 0:00,0.236,0,247.66,1,0,0,0
2009/1/30 2:00,0.344,0.104,247.95,1.4,0,0,0
2009/1/30 4:00,0.342,0.104,248.08,1.4,0,0,0
2009/1/30 6:00,0.24,0,246.43,1,0,0,0
2009/1/30 8:00,4.288,0,237.42,18,37,0,17
2009/1/30 10:00,1.572,0,243.75,6.4,0,0,18
2009/1/30 12:00,1.652,0.128,241.92,6.8,0,0,18
2009/1/30 14:00,1.892,0.086,242.5,7.8,0,0,18
2009/1/30 16:00,1.834,0,246.33,7.4,0,0,19
2009/1/30 18:00,3.748,0,237.56,15.8,0,0,17
2009/1/30 20:00,1.47,0.12,243.46,6,0,0,0
2009/1/30 22:00,1.588,0.108,241.61,6.6,0,0,0
2009/1/31 0:00,1.454,0,246.27,5.8,0,0,20
2009/1/31 2:00,0.31,0.076,245.58,1.2,0,1,0
2009/1/31 4:00,0.224,0.05,246.29,1,0,0,0
2009/1/31 6:00,0.23,0.054,245.72,1,0,0,0
2009/1/31 8:00,2.776,0.252,243.38,11.4,0,0,18
2009/1/31 10:00,1.926,0.064,242.36,7.8,0,2,18
2009/1/31 12:00,4.572,0.398,239.06,19.2,0,37,18
2009/1/31 14:00,4.896,0,240.17,20.4,1,73,0
2009/1/31 16:00,1.152,0.48,245.78,5,1,0,0
2009/1/31 18:00,3.994,0.232,234.25,17,1,35,0
2009/1/31 20:00,2.784,0.176,241.1,11.6,1,0,18
